fsq_id,bk_station_distance,latitude,longitude,name,category_name,uid
58a94e01c45ee33565cef234,108,34.001012,-118.469882,Chicas Tacos,Dining and Drinking,bcycle_lametro_4207
4a6000f8f964a520a8c01fe3,110,34.001686,-118.468059,Casablanca Restaurant,Pizzeria,bcycle_lametro_4207
5aac5eacc47cf90b3d6ea069,340,33.999884,-118.465479,Wanderlust Creamery,Ice Cream Parlor,bcycle_lametro_4207
5624386c498e1aa0a5c68bbf,319,33.999419,-118.471899,Wallflower,Cocktail Bar,bcycle_lametro_4207
4e3db435d22d102e8545e7e3,389,33.999629,-118.46505,Wurstküche,Beer Bar,bcycle_lametro_4207
4a2dcbcbf964a520f4971fe3,72,34.000938,-118.468185,La Cabaña Restaurant,Mexican Restaurant,bcycle_lametro_4207
58768014f5bfab0c35fb67fe,463,33.998557,-118.472952,Jeni's Splendid Ice Creams,Ice Cream Parlor,bcycle_lametro_4207
5c11ca3c1f8ed6003844b567,442,33.999483,-118.464411,Camp Pho,Soup Restaurant,bcycle_lametro_4207
49cbecc9f964a52030591fe3,304,34.000493,-118.465684,California Chicken Cafe,American Restaurant,bcycle_lametro_4207
57b01e52498e92e219b9d220,138,33.998472,-118.462412,Tacos El Primo,Food Stand,bcycle_lametro_4206
5c11ca3c1f8ed6003844b567,338,33.999483,-118.464411,Camp Pho,Soup Restaurant,bcycle_lametro_4206
4e3db435d22d102e8545e7e3,392,33.999629,-118.46505,Wurstküche,Beer Bar,bcycle_lametro_4206
5ccf9090f2554e002cdd19c5,323,33.996808,-118.457857,Double Zero,Restaurant,bcycle_lametro_4206
5aac5eacc47cf90b3d6ea069,440,33.999884,-118.465479,Wanderlust Creamery,Ice Cream Parlor,bcycle_lametro_4206
530faf60498e4936dd032288,479,33.996175,-118.456467,Superba Food + Bread,Bakery,bcycle_lametro_4206
4b63a69df964a520be892ae3,85,33.997654,-118.4607,El Pollo Loco,Fast Food Restaurant,bcycle_lametro_4206
49cbecc9f964a52030591fe3,489,34.000493,-118.465684,California Chicken Cafe,American Restaurant,bcycle_lametro_4206
54b09016498e143afe963797,515,34.000301,-118.466123,Clutch Roadhouse,Restaurant,bcycle_lametro_4206
49dbea78f964a520295f1fe3,868,34.000326,-118.470151,Groundwork Coffee Company,Café,bcycle_lametro_4206
53e59bec498e40c7e2582fa1,65,34.025098,-118.395173,Cerveteca Taco & Torta Joint,Taco Restaurant,bcycle_lametro_4558
4a9a37a5f964a520a63120e3,135,34.026484,-118.394211,In-N-Out Burger,Burger Joint,bcycle_lametro_4558
57bd4264498e9fdb18575a54,138,34.025039,-118.39397,Cava,Restaurant,bcycle_lametro_4558
49c7fff6f964a520df571fe3,264,34.023439,-118.395211,Tender Greens,American Restaurant,bcycle_lametro_4558
4a7f7d47f964a52033f41fe3,220,34.025484,-118.392848,K-ZO Restaurant,French Restaurant,bcycle_lametro_4558
4e52d4901f6ea65281206d9b,147,34.024473,-118.394666,Seventy7 Lounge,Night Club,bcycle_lametro_4558
5fbb3086520534706dfdffe9,204,34.024341,-118.393603,Salt & Straw,Ice Cream Parlor,bcycle_lametro_4558
604271bf4b035a771e4e9b39,207,34.024305,-118.393673,Philz Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4558
50b4df6de4b0627b56ceb145,182,34.024311,-118.394451,Public School 310,Gastropub,bcycle_lametro_4558
4a2895f9f964a52031951fe3,316,34.023159,-118.395488,Akasha,Restaurant,bcycle_lametro_4558
595ff9987269fe39b81d3200,641,33.982953,-118.40494,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4582
56a0407d498ecd292ada6c96,578,33.975937,-118.416883,SOL Mexican Cocina,Mexican Restaurant,bcycle_lametro_4582
4feb364be4b04fce7c1d95b5,863,33.976925,-118.407081,YouTube Space LA,Arts and Entertainment,bcycle_lametro_4582
55848350498eb4d64a328fb8,549,33.976673,-118.418098,Astro Pub,Pub,bcycle_lametro_4582
55f38e54498e38daf79e1c62,579,33.976339,-118.41795,Hopdoddy Burger Bar,Bar,bcycle_lametro_4582
55996e56498ed14c5552854b,554,33.976687,-118.417675,Starbucks,Coffee Shop,bcycle_lametro_4582
57c1f16d498e6202c6e8a291,584,33.976115,-118.417593,Da Kikokiko,Hawaiian Restaurant,bcycle_lametro_4582
5733aa67498edc53614e8a6d,742,33.979383,-118.406424,Cafe Ruisseau,Coffee Shop,bcycle_lametro_4582
599668278ad62e36c27ad7ec,898,33.978737,-118.405563,Hash,Café,bcycle_lametro_4582
56293f01498e076d6abe2cdc,494,33.977138,-118.416412,Urban Plates,Restaurant,bcycle_lametro_4582
56a0407d498ecd292ada6c96,145,33.975937,-118.416883,SOL Mexican Cocina,Mexican Restaurant,bcycle_lametro_4583
55848350498eb4d64a328fb8,76,33.976673,-118.418098,Astro Pub,Pub,bcycle_lametro_4583
55f38e54498e38daf79e1c62,58,33.976339,-118.41795,Hopdoddy Burger Bar,Bar,bcycle_lametro_4583
55996e56498ed14c5552854b,70,33.976687,-118.417675,Starbucks,Coffee Shop,bcycle_lametro_4583
57c1f16d498e6202c6e8a291,61,33.976115,-118.417593,Da Kikokiko,Hawaiian Restaurant,bcycle_lametro_4583
56293f01498e076d6abe2cdc,135,33.977138,-118.416412,Urban Plates,Restaurant,bcycle_lametro_4583
49cd269af964a520c1591fe3,536,33.972962,-118.422616,The Coffee Bean and Tea Leaf,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4583
55e215e0498e0f592e9a794b,616,33.972708,-118.423106,Gulp,Sports Bar,bcycle_lametro_4583
54da6fd2498e88e70c6a10ed,688,33.976326,-118.426004,MRKT,Café,bcycle_lametro_4583
569854d4498e99afda651ad5,179,33.976041,-118.416814,Panini Cafe,Italian Restaurant,bcycle_lametro_4583
49c2dec2f964a5203a561fe3,554,34.011079,-118.419704,Empanada's Place,Argentinian Restaurant,bcycle_lametro_4556
5820dd1d52d4074613b8a9c9,752,34.004488,-118.431091,Accomplice Bar,Cocktail Bar,bcycle_lametro_4556
49e4de7df964a52061631fe3,585,34.005416,-118.429696,Atmosphere Cafe,Café,bcycle_lametro_4556
5adcc1e19b047316b6534b06,598,34.00477,-118.421203,310 Coffee,Coffee Shop,bcycle_lametro_4556
5175a17e498e33a2586e37eb,596,34.004412,-118.421761,Rutt's Express,Sandwich Restaurant,bcycle_lametro_4556
55c8ff7c498ed9e7e86ef612,960,34.009298,-118.41458,Maple Block Meat Co,BBQ Joint,bcycle_lametro_4556
5be719d235f983002c701690,941,34.003752,-118.432772,Quiadaiyn Restaurant,Mexican Restaurant,bcycle_lametro_4556
58fd596fda5e563dd4bb971b,974,34.004342,-118.434268,Taco Stand on Centinela and Venice,Taco Restaurant,bcycle_lametro_4556
4b1e8438f964a520d41a24e3,987,34.002941,-118.432756,Coffee Connection,Café,bcycle_lametro_4556
541d0515498ea5e5369d8298,936,34.010334,-118.414954,Sara The Wine Bar,Restaurant,bcycle_lametro_4556
58ebaf66bbec660f96edd9f8,59,34.003334,-118.435025,Alana's Coffee Roasters,Coffee Shop,bcycle_lametro_4554
58fd596fda5e563dd4bb971b,126,34.004342,-118.434268,Taco Stand on Centinela and Venice,Taco Restaurant,bcycle_lametro_4554
5be719d235f983002c701690,134,34.003752,-118.432772,Quiadaiyn Restaurant,Mexican Restaurant,bcycle_lametro_4554
4b1e8438f964a520d41a24e3,142,34.002941,-118.432756,Coffee Connection,Café,bcycle_lametro_4554
559c7fcd498efe6f90b8f89e,774,33.997033,-118.431507,Hatchet Hall,Restaurant,bcycle_lametro_4554
5934423e4febd547be4e70a0,241,34.004326,-118.431996,The MV Grab & Go,American Restaurant,bcycle_lametro_4554
54ab0886498ea4e6cfd4f1ee,785,33.996577,-118.432503,Sunny Blue,Japanese Restaurant,bcycle_lametro_4554
588a7ad745005e3255761ba2,811,33.996529,-118.431426,Ginger's Divine Ice Cream,Ice Cream Parlor,bcycle_lametro_4554
5ca855a22aff31002ccc90f5,892,33.996671,-118.429309,Menotti's Coffee Stop,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4554
5855a2e47a8f0447a80dc5f7,232,34.004651,-118.432225,The Mar Vista,American Restaurant,bcycle_lametro_4554
5793c48d498ef657acae1b2b,221,34.026024,-118.412086,C&M Cafe,Burger Joint,bcycle_lametro_4571
4acea86bf964a52098d120e3,228,34.029111,-118.411794,Simpang Asia,Asian Restaurant,bcycle_lametro_4571
4d8561f28de9721ee64e4651,303,34.025037,-118.412278,N/Naka,Asian Restaurant,bcycle_lametro_4571
54cd1db3498e8fe513f32cdf,386,34.027268,-118.409425,Coffee Commissary,Café,bcycle_lametro_4571
49dfb740f964a52004611fe3,207,34.028685,-118.411432,The Vegan Joint,Thai Restaurant,bcycle_lametro_4571
535efe9c498e8abba9700f71,246,34.02563,-118.412714,The Doughroom,Bar,bcycle_lametro_4571
50d52b4de4b047bbfb58fd52,332,34.027723,-118.40987,The Garage,Sports Bar,bcycle_lametro_4571
5747b970498e451d747ce307,464,34.026991,-118.408642,Lobster & Beer,Wine Bar,bcycle_lametro_4571
58e7d492d4ab73414de0cbe1,475,34.026991,-118.408642,Mr. Sate,Asian Restaurant,bcycle_lametro_4571
4a8ba975f964a520b30c20e3,315,34.029636,-118.41131,The Irish Times Pub & Restaurant,Restaurant,bcycle_lametro_4571
4acea86bf964a52098d120e3,125,34.029111,-118.411794,Simpang Asia,Asian Restaurant,bcycle_lametro_4572
5793c48d498ef657acae1b2b,428,34.026024,-118.412086,C&M Cafe,Burger Joint,bcycle_lametro_4572
54cd1db3498e8fe513f32cdf,254,34.027268,-118.409425,Coffee Commissary,Café,bcycle_lametro_4572
4d8561f28de9721ee64e4651,505,34.025037,-118.412278,N/Naka,Asian Restaurant,bcycle_lametro_4572
4a8ba975f964a520b30c20e3,71,34.029636,-118.41131,The Irish Times Pub & Restaurant,Restaurant,bcycle_lametro_4572
49dfb740f964a52004611fe3,144,34.028685,-118.411432,The Vegan Joint,Thai Restaurant,bcycle_lametro_4572
50d52b4de4b047bbfb58fd52,212,34.027723,-118.40987,The Garage,Sports Bar,bcycle_lametro_4572
5d13e3e2d5d77a00234e66d0,40,34.029827,-118.410677,Burrata House,Fast Food Restaurant,bcycle_lametro_4572
5a91b4bfe075505209492dce,134,34.029111,-118.411794,Lokal Sandwich Shop,Coffee Shop,bcycle_lametro_4572
5747b970498e451d747ce307,341,34.026991,-118.408642,Lobster & Beer,Wine Bar,bcycle_lametro_4572
3fd66200f964a520a5ee1ee3,841,34.040643,-118.427798,The Apple Pan,Restaurant,bcycle_lametro_4564
4dd4560cd1649f0f048bc444,908,34.039613,-118.442753,Tsujita LA Artisan Noodles,Asian Restaurant,bcycle_lametro_4564
5dec7f939ced1e00088abb0e,927,34.03944,-118.442921,SomiSomi,Ice Cream Parlor,bcycle_lametro_4564
540e7f0a498e8ef1a0d5f06c,666,34.039954,-118.429329,Atticus Creamery & Pies,Bakery,bcycle_lametro_4564
4a66451bf964a52050c81fe3,585,34.039513,-118.43031,Gyu-Kaku BBQ,BBQ Joint,bcycle_lametro_4564
596839563b4e003a5ca90d62,639,34.039918,-118.429399,Chocolate Bash,Coffee Shop,bcycle_lametro_4564
4c5b3aa794fd0f472a74c545,970,34.026988,-118.431684,Primo's Donuts,Bakery,bcycle_lametro_4564
4dced4ec7d8b975f18d91df8,903,34.039545,-118.442751,Coffee Tomo,Café,bcycle_lametro_4564
4a085d5cf964a520b7731fe3,966,34.043844,-118.431175,Bigg Chill,Ice Cream Parlor,bcycle_lametro_4564
596fb63286f4cc05ad6ace05,974,34.040221,-118.442765,Killer Noodle,Ramen Restaurant,bcycle_lametro_4564
599e0b82db1d8102caf24dbf,59,33.987722,-118.471801,Great White,Café,bcycle_lametro_4212
5705a4e3498ea0a84f29d7f6,165,33.986744,-118.47171,Tocaya Organica,Mexican Restaurant,bcycle_lametro_4212
523cb6302fc6e410a01307a0,124,33.987296,-118.472705,Menotti's Coffee Stop,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4212
582cab725e56b41e7f545cbd,86,33.9874,-118.472289,Eggslut,Breakfast Spot,bcycle_lametro_4212
616a33b5df30314922b83aed,183,33.986976,-118.473094,Belles Beach House,Tiki Bar,bcycle_lametro_4212
5f6aad5c2384f9219c74d883,372,33.985068,-118.470334,Ospi,Cocktail Bar,bcycle_lametro_4212
5c50a731475abd002cc0cced,128,33.987187,-118.472567,Teddy's Red Tacos,Latin American Restaurant,bcycle_lametro_4212
58e6a6cf6cea3f3dd9c8b8b5,453,33.992187,-118.471751,Felix,Italian Restaurant,bcycle_lametro_4212
4b4ca899f964a52043b926e3,437,33.991962,-118.470475,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4212
56674ce0498e53681084b32b,450,33.991623,-118.469188,The Butcher's Daughter,Café,bcycle_lametro_4212
5793c48d498ef657acae1b2b,943,34.026024,-118.412086,C&M Cafe,Burger Joint,bcycle_lametro_4573
4acea86bf964a52098d120e3,866,34.029111,-118.411794,Simpang Asia,Asian Restaurant,bcycle_lametro_4573
4aa82892f964a520b54f20e3,834,34.027515,-118.429221,Baja Bud's,Tex-Mex Restaurant,bcycle_lametro_4573
4b9b27d0f964a520a5f635e3,48,34.030664,-118.421438,Niko Niko Sushi,Sushi Restaurant,bcycle_lametro_4573
49dfb740f964a52004611fe3,888,34.028685,-118.411432,The Vegan Joint,Thai Restaurant,bcycle_lametro_4573
535efe9c498e8abba9700f71,937,34.02563,-118.412714,The Doughroom,Bar,bcycle_lametro_4573
4a8ba975f964a520b30c20e3,904,34.029636,-118.41131,The Irish Times Pub & Restaurant,Restaurant,bcycle_lametro_4573
5d13e3e2d5d77a00234e66d0,937,34.029827,-118.410677,Burrata House,Fast Food Restaurant,bcycle_lametro_4573
57a90ca0498edc4449f098ad,767,34.02743,-118.413457,Tikifish,Hawaiian Restaurant,bcycle_lametro_4573
51c87f0d498e702d3f819545,769,34.027466,-118.413387,Phorage,Vietnamese Restaurant,bcycle_lametro_4573
4e973609b634527c67ad8872,818,34.016328,-118.411822,Oldfield's Liquor Room,Cocktail Bar,bcycle_lametro_4560
49c2dec2f964a5203a561fe3,697,34.011079,-118.419704,Empanada's Place,Argentinian Restaurant,bcycle_lametro_4560
54d92333498e621c03a44323,542,34.013762,-118.416506,BKK101 Thai Cuisine,Asian Restaurant,bcycle_lametro_4560
4ae7d240f964a520baad21e3,719,34.015467,-118.413219,Bigfoot Lodge West,Lounge,bcycle_lametro_4560
541d0515498ea5e5369d8298,936,34.010334,-118.414954,Sara The Wine Bar,Restaurant,bcycle_lametro_4560
5f72386574ca8e169a102f81,213,34.018668,-118.422188,Starbucks,Coffee Shop,bcycle_lametro_4560
4aad848ff964a520b56020e3,610,34.011864,-118.419508,Fatburger,Burger Joint,bcycle_lametro_4560
5b8058eb35811b002c9503c8,971,34.017163,-118.410213,Baja California Tacos,Restaurant,bcycle_lametro_4560
4aaebbd5f964a520136320e3,925,34.016976,-118.410704,Tara's Himalayan Cuisine,African Restaurant,bcycle_lametro_4560
5627fb9c498e8ce441c59478,280,34.019733,-118.421714,Palms Ramen Yumeya,Chinese Restaurant,bcycle_lametro_4560
4d8561f28de9721ee64e4651,530,34.025037,-118.412278,N/Naka,Asian Restaurant,bcycle_lametro_4559
5793c48d498ef657acae1b2b,584,34.026024,-118.412086,C&M Cafe,Burger Joint,bcycle_lametro_4559
4e973609b634527c67ad8872,770,34.016328,-118.411822,Oldfield's Liquor Room,Cocktail Bar,bcycle_lametro_4559
4acea86bf964a52098d120e3,898,34.029111,-118.411794,Simpang Asia,Asian Restaurant,bcycle_lametro_4559
54cd1db3498e8fe513f32cdf,887,34.027268,-118.409425,Coffee Commissary,Café,bcycle_lametro_4559
4ae7d240f964a520baad21e3,779,34.015467,-118.413219,Bigfoot Lodge West,Lounge,bcycle_lametro_4559
535efe9c498e8abba9700f71,525,34.02563,-118.412714,The Doughroom,Bar,bcycle_lametro_4559
4a6c9d71f964a52004d11fe3,602,34.022309,-118.410033,Overland Cafe,Pizzeria,bcycle_lametro_4559
58e7d492d4ab73414de0cbe1,901,34.026991,-118.408642,Mr. Sate,Asian Restaurant,bcycle_lametro_4559
5747b970498e451d747ce307,902,34.026991,-118.408642,Lobster & Beer,Wine Bar,bcycle_lametro_4559
595ff9987269fe39b81d3200,418,33.982953,-118.40494,Blue Bottle Coffee,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4580
4feb364be4b04fce7c1d95b5,766,33.976925,-118.407081,YouTube Space LA,Arts and Entertainment,bcycle_lametro_4580
5733aa67498edc53614e8a6d,510,33.979383,-118.406424,Cafe Ruisseau,Coffee Shop,bcycle_lametro_4580
56a0407d498ecd292ada6c96,938,33.975937,-118.416883,SOL Mexican Cocina,Mexican Restaurant,bcycle_lametro_4580
55848350498eb4d64a328fb8,941,33.976673,-118.418098,Astro Pub,Pub,bcycle_lametro_4580
599668278ad62e36c27ad7ec,677,33.978737,-118.405563,Hash,Café,bcycle_lametro_4580
55f38e54498e38daf79e1c62,964,33.976339,-118.41795,Hopdoddy Burger Bar,Bar,bcycle_lametro_4580
55996e56498ed14c5552854b,947,33.976687,-118.417675,Starbucks,Coffee Shop,bcycle_lametro_4580
57c1f16d498e6202c6e8a291,967,33.976115,-118.417593,Da Kikokiko,Hawaiian Restaurant,bcycle_lametro_4580
595179669b04731d548bc218,551,33.979201,-118.407187,Tocaya Organica - Playa Vista,Mexican Restaurant,bcycle_lametro_4580
5aa1bb5db2958f04f982bca1,331,34.028838,-118.451935,Kiff Kafe,Café,bcycle_lametro_4546
412a8500f964a5207a0c1fe3,540,34.030372,-118.447796,Yabu Soba,Japanese Restaurant,bcycle_lametro_4546
4c36293a93db0f47a3991d92,437,34.0303,-118.448855,Habayit,Kosher Restaurant,bcycle_lametro_4546
56fea33a498e4c6f24e1bf4b,841,34.031289,-118.462869,Bondi Harvest,Breakfast Spot,bcycle_lametro_4546
553fbb87498e701550defb6b,413,34.033211,-118.457324,Bilgewater Brew,Café,bcycle_lametro_4546
4b80d880f964a520c88e30e3,478,34.027345,-118.454944,Upper West,Gastropub,bcycle_lametro_4546
549f71ee498ebc7d8cafb8bc,571,34.026723,-118.456274,Viet Noodle Bar,Vietnamese Restaurant,bcycle_lametro_4546
49dcb903f964a5209d5f1fe3,886,34.025094,-118.45928,Lares Restaurant,Mexican Restaurant,bcycle_lametro_4546
45734f8ef964a520863e1fe3,607,34.031177,-118.447035,Don Antonio's,Latin American Restaurant,bcycle_lametro_4546
5cd083f21fa763002cbb7e45,912,34.036035,-118.445437,Mogu Mogu,Ramen Restaurant,bcycle_lametro_4546
54d92333498e621c03a44323,91,34.013762,-118.416506,BKK101 Thai Cuisine,Asian Restaurant,bcycle_lametro_4570
49c2dec2f964a5203a561fe3,332,34.011079,-118.419704,Empanada's Place,Argentinian Restaurant,bcycle_lametro_4570
4e973609b634527c67ad8872,616,34.016328,-118.411822,Oldfield's Liquor Room,Cocktail Bar,bcycle_lametro_4570
55c8ff7c498ed9e7e86ef612,579,34.009298,-118.41458,Maple Block Meat Co,BBQ Joint,bcycle_lametro_4570
4fef2320e4b00e3bf885fdf5,731,34.009217,-118.412105,Copenhagen Pastry,Bakery,bcycle_lametro_4570
58d1cfac30ecc6308b70934e,741,34.009647,-118.411406,Uzumaki,Sushi Restaurant,bcycle_lametro_4570
5d8fd6d11e15aa0007898d43,755,34.010062,-118.411132,Millcross Coffee,Café,bcycle_lametro_4570
3fd66200f964a520cdee1ee3,718,34.008174,-118.413851,Johnnie's Pastrami Restaurant,American Restaurant,bcycle_lametro_4570
541d0515498ea5e5369d8298,460,34.010334,-118.414954,Sara The Wine Bar,Restaurant,bcycle_lametro_4570
4ae7d240f964a520baad21e3,477,34.015467,-118.413219,Bigfoot Lodge West,Lounge,bcycle_lametro_4570
58ebaf66bbec660f96edd9f8,607,34.003334,-118.435025,Alana's Coffee Roasters,Coffee Shop,bcycle_lametro_4555
5be719d235f983002c701690,424,34.003752,-118.432772,Quiadaiyn Restaurant,Mexican Restaurant,bcycle_lametro_4555
4b1e8438f964a520d41a24e3,469,34.002941,-118.432756,Coffee Connection,Café,bcycle_lametro_4555
58fd596fda5e563dd4bb971b,481,34.004342,-118.434268,Taco Stand on Centinela and Venice,Taco Restaurant,bcycle_lametro_4555
5934423e4febd547be4e70a0,311,34.004326,-118.431996,The MV Grab & Go,American Restaurant,bcycle_lametro_4555
5855a2e47a8f0447a80dc5f7,315,34.004651,-118.432225,The Mar Vista,American Restaurant,bcycle_lametro_4555
5adcc1e19b047316b6534b06,741,34.00477,-118.421203,310 Coffee,Coffee Shop,bcycle_lametro_4555
5175a17e498e33a2586e37eb,710,34.004412,-118.421761,Rutt's Express,Sandwich Restaurant,bcycle_lametro_4555
582fcf70d0bb3e21436eaa12,236,34.004519,-118.431162,Little Fatty,American Restaurant,bcycle_lametro_4555
56675289498e6c7bab783b92,973,34.010004,-118.438622,Rustic Kitchen Market And Cafe,Restaurant,bcycle_lametro_4555
54cd1db3498e8fe513f32cdf,124,34.027268,-118.409425,Coffee Commissary,Café,bcycle_lametro_4569
5793c48d498ef657acae1b2b,361,34.026024,-118.412086,C&M Cafe,Burger Joint,bcycle_lametro_4569
4d8561f28de9721ee64e4651,376,34.025037,-118.412278,N/Naka,Asian Restaurant,bcycle_lametro_4569
5747b970498e451d747ce307,33,34.026991,-118.408642,Lobster & Beer,Wine Bar,bcycle_lametro_4569
4acea86bf964a52098d120e3,408,34.029111,-118.411794,Simpang Asia,Asian Restaurant,bcycle_lametro_4569
50d52b4de4b047bbfb58fd52,181,34.027723,-118.40987,The Garage,Sports Bar,bcycle_lametro_4569
49dbc8eff964a520055f1fe3,762,34.021015,-118.403575,Versailles Cuban Restaurant,Caribbean Restaurant,bcycle_lametro_4569
535efe9c498e8abba9700f71,408,34.02563,-118.412714,The Doughroom,Bar,bcycle_lametro_4569
4a8ba975f964a520b30c20e3,431,34.029636,-118.41131,The Irish Times Pub & Restaurant,Restaurant,bcycle_lametro_4569
49d17cdff964a5208b5b1fe3,774,34.021627,-118.402527,Gloria's Cafe,Restaurant,bcycle_lametro_4569
4b27d842f964a520098b24e3,301,34.020681,-118.39961,Conservatory for Coffee Tea & Coca,Café,bcycle_lametro_4566
5d4c4fcf63755d00083fa856,331,34.020673,-118.397913,Go Get Em Tiger,Coffee Shop,bcycle_lametro_4566
49c7fff6f964a520df571fe3,365,34.023439,-118.395211,Tender Greens,American Restaurant,bcycle_lametro_4566
53e59bec498e40c7e2582fa1,409,34.025098,-118.395173,Cerveteca Taco & Torta Joint,Taco Restaurant,bcycle_lametro_4566
5afa05ebc9a517002c630a22,422,34.019742,-118.397471,Super Domestic Coffee,Coffee Shop,bcycle_lametro_4566
564cf9d4498ef3ceb2ed7277,68,34.023825,-118.398682,The Coffee Bean and Tea Leaf,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4566
49dbc8eff964a520055f1fe3,473,34.021015,-118.403575,Versailles Cuban Restaurant,Caribbean Restaurant,bcycle_lametro_4566
52d05cb5498e1e06e622f941,298,34.02184,-118.396452,Cafe Vida - Culver City,"Cafes, Coffee, and Tea Houses",bcycle_lametro_4566
57bd4264498e9fdb18575a54,519,34.025039,-118.39397,Cava,Restaurant,bcycle_lametro_4566
4a2895f9f964a52031951fe3,341,34.023159,-118.395488,Akasha,Restaurant,bcycle_lametro_4566
49dbc8eff964a520055f1fe3,107,34.021015,-118.403575,Versailles Cuban Restaurant,Caribbean Restaurant,bcycle_lametro_4567
4b130710f964a520ee9223e3,24,34.020012,-118.404191,Mayura Indian Restaurant,Indian Restaurant,bcycle_lametro_4567
4b27d842f964a520098b24e3,428,34.020681,-118.39961,Conservatory for Coffee Tea & Coca,Café,bcycle_lametro_4567
4a36b9c6f964a520da9d1fe3,427,34.016985,-118.406605,Pampas Grill,BBQ Joint,bcycle_lametro_4567
49d17cdff964a5208b5b1fe3,192,34.021627,-118.402527,Gloria's Cafe,Restaurant,bcycle_lametro_4567
53ea7c0311d2d457afccb5ae,373,34.017271,-118.406186,Robeks Fresh Juices & Smoothies,Juice Bar,bcycle_lametro_4567
5d4c4fcf63755d00083fa856,533,34.020673,-118.397913,Go Get Em Tiger,Coffee Shop,bcycle_lametro_4567
5afa05ebc9a517002c630a22,575,34.019742,-118.397471,Super Domestic Coffee,Coffee Shop,bcycle_lametro_4567
4e973609b634527c67ad8872,840,34.016328,-118.411822,Oldfield's Liquor Room,Cocktail Bar,bcycle_lametro_4567
4d8561f28de9721ee64e4651,933,34.025037,-118.412278,N/Naka,Asian Restaurant,bcycle_lametro_4567
49c2dec2f964a5203a561fe3,73,34.011079,-118.419704,Empanada's Place,Argentinian Restaurant,bcycle_lametro_4557
55c8ff7c498ed9e7e86ef612,527,34.009298,-118.41458,Maple Block Meat Co,BBQ Joint,bcycle_lametro_4557
54d92333498e621c03a44323,314,34.013762,-118.416506,BKK101 Thai Cuisine,Asian Restaurant,bcycle_lametro_4557
4fef2320e4b00e3bf885fdf5,745,34.009217,-118.412105,Copenhagen Pastry,Bakery,bcycle_lametro_4557
3fd66200f964a520cdee1ee3,656,34.008174,-118.413851,Johnnie's Pastrami Restaurant,American Restaurant,bcycle_lametro_4557
541d0515498ea5e5369d8298,442,34.010334,-118.414954,Sara The Wine Bar,Restaurant,bcycle_lametro_4557
58d1cfac30ecc6308b70934e,770,34.009647,-118.411406,Uzumaki,Sushi Restaurant,bcycle_lametro_4557
5d8fd6d11e15aa0007898d43,797,34.010062,-118.411132,Millcross Coffee,Café,bcycle_lametro_4557
4e973609b634527c67ad8872,858,34.016328,-118.411822,Oldfield's Liquor Room,Cocktail Bar,bcycle_lametro_4557
4a7d83eff964a520bdee1fe3,639,34.009379,-118.413239,Cozy Inn,Cocktail Bar,bcycle_lametro_4557
58768014f5bfab0c35fb67fe,20,33.998557,-118.472952,Jeni's Splendid Ice Creams,Ice Cream Parlor,bcycle_lametro_4208
4ff8a3d6e4b0f1c619297ae1,96,33.998074,-118.473567,Cafe Gratitude,Restaurant,bcycle_lametro_4208
5ca8fd7d89b06a0039c51d32,130,33.998007,-118.474484,The Win-Dow at American Beauty,Burger Joint,bcycle_lametro_4208
4a7c7181f964a5209eec1fe3,76,33.998334,-118.473855,Flake,Coffee Shop,bcycle_lametro_4208
49dab970f964a520a65e1fe3,17,33.998697,-118.473156,Venice Beach Wines,Wine Bar,bcycle_lametro_4208
5bf0d89d86bc49002c671899,23,33.998796,-118.473228,Chulita,Restaurant,bcycle_lametro_4208
5624386c498e1aa0a5c68bbf,129,33.999419,-118.471899,Wallflower,Cocktail Bar,bcycle_lametro_4208
49dbea78f964a520295f1fe3,313,34.000326,-118.470151,Groundwork Coffee Company,Café,bcycle_lametro_4208
5e94073377800800081c2813,47,33.998214,-118.473428,Wabi on Rose,Sushi Restaurant,bcycle_lametro_4208
4f1eee64e4b01dbd1efb4fc3,92,33.998298,-118.473925,Moon Juice,Juice Bar,bcycle_lametro_4208
4af4be12f964a5209ff521e3,678,33.992189,-118.422153,Angel Maid Bakery,Bakery,bcycle_lametro_4577
5b82de39234724002c252318,627,33.991772,-118.421509,Sachi.LA,Coffee Shop,bcycle_lametro_4577
5634f7aa498ef3d7f606c374,721,33.99763,-118.420354,Lodge Bread Co,Bakery,bcycle_lametro_4577
4b5262c9f964a520c47a27e3,597,33.991611,-118.421294,Pepe's Tacos,American Restaurant,bcycle_lametro_4577
4b41528af964a52059c525e3,767,33.992591,-118.423221,LA Vegan,American Restaurant,bcycle_lametro_4577
4a808500f964a52084f51fe3,775,33.999296,-118.418197,Café Brasil,Coffee Shop,bcycle_lametro_4577
49f8cfb1f964a520266d1fe3,694,33.991846,-118.422287,Sakura Japanese Restaurant,Chinese Restaurant,bcycle_lametro_4577
